seller_id,seller_name,city,rating,total_products,fulfilment_type,join_date
SELL02676,Dugar-Parmar,Delhi,4.2,8,Seller Fulfilled,2020-06-06
SELL02677,Reddy-Sachdeva,Bangalore,5.0,157,Platform Fulfilled,2019-03-28
SELL02678,Kumer Group,Pune,3.7,394,Seller Fulfilled,2019-12-13
SELL02679,Suri-Goswami,Chennai,4.3,499,Seller Fulfilled,2022-03-20
SELL02680,Halder LLC,Kolkata,4.3,60,Seller Fulfilled,2021-01-03
SELL02681,Vyas and Sons,Pune,5.0,281,Seller Fulfilled,2023-02-09
SELL02682,"Panchal, Dani and Mane",Mumbai,4.1,10,Seller Fulfilled,2019-08-02
SELL02683,Mangat and Sons,Surat,3.8,480,Seller Fulfilled,2020-09-01
SELL02684,Shanker-Mammen,Ahmedabad,3.9,413,Platform Fulfilled,2023-10-25
SELL02685,Pandit Inc,Hyderabad,2.5,439,Platform Fulfilled,2022-12-07
SELL02686,"Nair, Nadkarni and Khalsa",Hyderabad,3.7,249,Seller Fulfilled,2021-08-07
SELL02687,"Kamdar, Lala and Chadha",Surat,4.6,198,Seller Fulfilled,2023-07-29
SELL02688,"Nori, Pingle and Malhotra",Chennai,4.6,259,Platform Fulfilled,2023-07-20
SELL02689,"Oza, Mandal and Prasad",Hyderabad,4.0,406,Seller Fulfilled,2023-11-10
SELL02690,Raman-Sarkar,Delhi,3.2,237,Platform Fulfilled,2020-10-04
SELL02691,Bhagat-Saraf,Bangalore,3.0,209,Platform Fulfilled,2019-03-28
SELL02692,Bhalla-Nair,Hyderabad,3.0,120,Platform Fulfilled,2019-09-11
SELL02693,Sagar-Dey,Mumbai,4.1,176,Seller Fulfilled,2020-06-20
SELL02694,Salvi PLC,Kolkata,3.2,158,Seller Fulfilled,2021-07-22
SELL02695,"Deshmukh, Goswami and Koshy",Mumbai,4.1,55,Seller Fulfilled,2021-03-05
SELL02696,Sanghvi Inc,Kolkata,3.9,370,Platform Fulfilled,2022-08-19
SELL02697,Tella-Ben,Pune,5.0,275,Seller Fulfilled,2020-05-07
SELL02698,"Goswami, Dayal and Varughese",Kolkata,4.5,274,Platform Fulfilled,2023-01-07
SELL02699,"Rastogi, Manne and Subramaniam",Delhi,3.8,64,Seller Fulfilled,2023-07-06
SELL02700,Ghose Inc,Surat,4.0,98,Seller Fulfilled,2023-05-07
SELL02701,"Talwar, Rajan and Dugar",Hyderabad,3.6,202,Seller Fulfilled,2019-07-30
SELL02702,"Banerjee, Lall and Ramakrishnan",Mumbai,3.1,75,Platform Fulfilled,2020-10-10
SELL02703,Upadhyay-Chaudhry,Kolkata,3.1,208,Platform Fulfilled,2022-10-08
SELL02704,Chandra Ltd,Ahmedabad,3.4,196,Platform Fulfilled,2021-05-26
SELL02705,Ratta Ltd,Bangalore,4.7,411,Seller Fulfilled,2021-04-30
SELL02706,Prakash-Bath,Mumbai,4.5,65,Seller Fulfilled,2023-01-02
SELL02707,"Shankar, Krishnan and Tak",Delhi,4.7,358,Platform Fulfilled,2021-10-14
SELL02708,"Chaudhari, Thakur and Dalal",Delhi,3.7,474,Platform Fulfilled,2019-02-03
SELL02709,"Sharma, Kunda and Rattan",Chennai,4.3,46,Platform Fulfilled,2019-10-17
SELL02710,Nigam Inc,Pune,5.0,452,Seller Fulfilled,2020-04-04
SELL02711,More-Borah,Ahmedabad,3.8,203,Platform Fulfilled,2019-10-25
SELL02712,"Sarna, Dugar and Barad",Pune,2.9,204,Seller Fulfilled,2019-01-19
SELL02713,"Bhatti, Parmer and Dar",Kolkata,3.1,406,Platform Fulfilled,2022-05-14
SELL02714,"Sarin, Mandal and Rajagopalan",Surat,4.5,80,Seller Fulfilled,2023-05-18
SELL02715,"Khosla, De and Virk",Pune,3.0,490,Platform Fulfilled,2023-06-10
SELL02716,Padmanabhan-Acharya,Bangalore,3.5,450,Platform Fulfilled,2021-06-06
SELL02717,Sastry-Chadha,Delhi,3.6,194,Platform Fulfilled,2023-04-18
SELL02718,"Magar, Ramaswamy and Sur",Pune,3.5,482,Seller Fulfilled,2022-03-17
SELL02719,Comar-Bala,Bangalore,3.8,265,Seller Fulfilled,2020-10-18
SELL02720,Shankar-Vora,Pune,4.5,170,Seller Fulfilled,2021-02-11
SELL02721,Gandhi-Gaba,Hyderabad,3.9,363,Seller Fulfilled,2019-10-12
SELL02722,"Chahal, Khosla and Narang",Ahmedabad,3.8,15,Platform Fulfilled,2021-11-30
SELL02723,Mannan Ltd,Kolkata,3.4,357,Platform Fulfilled,2021-02-01
SELL02724,"Bawa, Chaudhuri and Puri",Pune,5.0,359,Platform Fulfilled,2019-09-13
SELL02725,Bahl Group,Hyderabad,3.8,450,Seller Fulfilled,2020-11-23
SELL02726,Rama-Mangal,Hyderabad,4.4,389,Seller Fulfilled,2023-04-07
SELL02727,Sura-Kara,Ahmedabad,3.7,219,Seller Fulfilled,2020-01-26
SELL02728,"Karpe, Johal and Chand",Kolkata,3.1,339,Seller Fulfilled,2019-04-04
SELL02729,Swamy PLC,Ahmedabad,4.0,413,Seller Fulfilled,2020-10-07
SELL02730,"Choudhury, Zachariah and Buch",Kolkata,3.2,170,Seller Fulfilled,2019-03-17
SELL02731,"Mitter, Badami and Naik",Mumbai,4.0,26,Seller Fulfilled,2021-07-06
SELL02732,Pant Ltd,Chennai,2.7,283,Seller Fulfilled,2021-05-19
SELL02733,Wable-Natarajan,Surat,2.8,23,Platform Fulfilled,2020-11-29
SELL02734,Varma-Vohra,Pune,4.0,326,Seller Fulfilled,2021-03-22
SELL02735,Gour-Walla,Delhi,3.7,424,Seller Fulfilled,2021-08-30
SELL02736,Comar and Sons,Pune,4.1,441,Seller Fulfilled,2021-09-01
SELL02737,Bhatia-Kanda,Surat,3.3,256,Seller Fulfilled,2022-03-28
SELL02738,Om-Swamy,Delhi,3.3,116,Seller Fulfilled,2020-10-01
SELL02739,"Khare, Handa and Sandhu",Delhi,3.2,59,Platform Fulfilled,2020-08-19
SELL02740,"Garde, Natt and Ramakrishnan",Ahmedabad,3.9,90,Seller Fulfilled,2023-12-02
SELL02741,Parmer-Rana,Kolkata,3.5,343,Seller Fulfilled,2020-09-25
SELL02742,Dutta Ltd,Chennai,4.1,158,Platform Fulfilled,2023-10-09
SELL02743,"Bala, Sridhar and Chand",Mumbai,3.8,431,Seller Fulfilled,2022-05-21
SELL02744,Dixit-Chhabra,Hyderabad,3.9,383,Seller Fulfilled,2019-02-01
SELL02745,Boase-Chaudry,Bangalore,5.0,486,Platform Fulfilled,2022-04-21
SELL02746,Bava-Vala,Mumbai,4.2,342,Seller Fulfilled,2020-07-25
SELL02747,"Gera, Shankar and Natarajan",Bangalore,3.1,354,Platform Fulfilled,2022-05-07
SELL02748,Rai-Uppal,Bangalore,3.2,249,Seller Fulfilled,2023-11-17
SELL02749,Gopal-Sheth,Chennai,4.3,480,Seller Fulfilled,2022-02-08
SELL02750,"Lanka, Apte and Basu",Hyderabad,2.8,485,Seller Fulfilled,2021-11-16
SELL02751,"Date, Tak and Jayaraman",Delhi,4.7,185,Platform Fulfilled,2020-01-08
SELL02752,"Dutta, Shenoy and Jain",Pune,4.2,455,Platform Fulfilled,2019-09-14
SELL02753,Sani-Dave,Hyderabad,3.8,121,Seller Fulfilled,2023-03-19
SELL02754,"Suri, Tripathi and Deo",Mumbai,4.4,219,Platform Fulfilled,2019-12-14
SELL02755,Bhandari PLC,Surat,4.3,340,Seller Fulfilled,2021-07-27
SELL02756,Som Inc,Bangalore,3.1,302,Platform Fulfilled,2023-07-18
SELL02757,Padmanabhan and Sons,Ahmedabad,4.4,151,Seller Fulfilled,2019-01-10
SELL02758,Kumar-Walia,Ahmedabad,3.8,204,Seller Fulfilled,2023-07-19
SELL02759,Desai-Nori,Hyderabad,3.8,404,Platform Fulfilled,2022-02-28
SELL02760,Sawhney-Palan,Surat,3.4,177,Platform Fulfilled,2021-03-13
SELL02761,Roy LLC,Ahmedabad,3.3,166,Seller Fulfilled,2023-08-24
SELL02762,"Barad, Soman and Sandal",Pune,4.4,95,Seller Fulfilled,2023-01-14
SELL02763,Sagar-Bandi,Mumbai,4.3,41,Platform Fulfilled,2019-07-12
SELL02764,"Grewal, Pillay and Vyas",Delhi,2.9,131,Seller Fulfilled,2020-12-17
SELL02765,Chand-Mand,Hyderabad,3.7,427,Seller Fulfilled,2019-03-19
SELL02766,Biswas PLC,Ahmedabad,5.0,415,Platform Fulfilled,2021-03-11
SELL02767,Varghese LLC,Bangalore,2.7,250,Seller Fulfilled,2023-04-15
SELL02768,Toor-Mitra,Hyderabad,3.5,342,Seller Fulfilled,2021-09-25
SELL02769,Chada Group,Bangalore,3.1,154,Platform Fulfilled,2020-05-31
SELL02770,"Srinivasan, Ratta and Morar",Chennai,4.3,486,Seller Fulfilled,2021-08-30
SELL02771,Kurian and Sons,Delhi,3.7,152,Seller Fulfilled,2020-01-22
SELL02772,"Bumb, Raval and Soman",Ahmedabad,2.0,71,Platform Fulfilled,2020-04-24
SELL02773,Pradhan-Peri,Kolkata,4.1,170,Seller Fulfilled,2023-03-28
SELL02774,Misra Group,Surat,3.2,350,Seller Fulfilled,2022-10-11
SELL02775,Rege Ltd,Ahmedabad,2.7,151,Seller Fulfilled,2022-09-02
SELL02776,Sawhney and Sons,Ahmedabad,5.0,431,Platform Fulfilled,2020-09-03
SELL02777,Borra-Sethi,Bangalore,3.3,378,Seller Fulfilled,2019-11-05
SELL02778,"Gola, Khatri and Cherian",Delhi,4.4,383,Seller Fulfilled,2022-02-22
SELL02779,Bava PLC,Surat,4.0,231,Platform Fulfilled,2023-01-10
SELL02780,Sachdev-Kapadia,Ahmedabad,3.1,309,Platform Fulfilled,2022-02-05
SELL02781,Bhatia and Sons,Mumbai,3.7,398,Seller Fulfilled,2019-12-09
SELL02782,"Madan, Chakraborty and Pillay",Ahmedabad,5.0,362,Platform Fulfilled,2021-12-19
SELL02783,"Tata, Sood and Babu",Ahmedabad,2.6,9,Platform Fulfilled,2023-04-09
SELL02784,"Mani, Dugal and Shankar",Hyderabad,5.0,289,Seller Fulfilled,2023-03-10
SELL02785,Oommen-Lad,Pune,3.9,432,Seller Fulfilled,2019-03-09
SELL02786,"Dubey, Rege and Sagar",Hyderabad,3.1,102,Platform Fulfilled,2019-08-14
SELL02787,"Mall, Konda and Vig",Hyderabad,3.5,256,Platform Fulfilled,2023-08-10
SELL02788,Sagar-Khalsa,Hyderabad,4.2,98,Seller Fulfilled,2021-02-09
SELL02789,Sibal and Sons,Delhi,4.7,68,Seller Fulfilled,2023-02-19
SELL02790,"Bhatnagar, Johal and Kapadia",Mumbai,3.0,243,Platform Fulfilled,2022-10-24
SELL02791,Kaur-Bera,Bangalore,4.4,235,Seller Fulfilled,2021-02-26
SELL02792,"Doshi, Bhatt and Agarwal",Kolkata,4.5,150,Seller Fulfilled,2023-02-07
SELL02793,"Borra, Misra and Sandal",Pune,3.8,85,Platform Fulfilled,2021-01-13
SELL02794,Mishra-Talwar,Kolkata,3.4,212,Platform Fulfilled,2020-01-23
SELL02795,Parsa Ltd,Pune,3.7,355,Platform Fulfilled,2022-01-21
SELL02796,Soni-Mukhopadhyay,Chennai,3.3,220,Platform Fulfilled,2023-05-02
SELL02797,"Sridhar, Rajagopal and Vyas",Delhi,4.0,404,Seller Fulfilled,2020-12-08
SELL02798,Venkataraman-Oommen,Ahmedabad,4.2,240,Platform Fulfilled,2020-12-31
SELL02799,Krishna-Sama,Bangalore,3.8,494,Seller Fulfilled,2023-03-27
SELL02800,Agrawal and Sons,Pune,4.6,399,Seller Fulfilled,2023-04-01
SELL02801,Sengupta PLC,Delhi,3.6,34,Platform Fulfilled,2021-02-09
SELL02802,Ramesh-Johal,Surat,4.8,398,Platform Fulfilled,2023-12-02
SELL02803,Dutt-Verma,Ahmedabad,2.5,222,Seller Fulfilled,2019-01-05
SELL02804,Bajwa-Lanka,Chennai,4.4,341,Platform Fulfilled,2020-01-12
SELL02805,Kale Ltd,Delhi,4.0,91,Platform Fulfilled,2019-09-22
SELL02806,Krishnamurthy LLC,Surat,3.5,480,Seller Fulfilled,2023-11-06
SELL02807,Pathak-Sawhney,Pune,3.5,391,Platform Fulfilled,2023-07-19
SELL02808,Dutta LLC,Ahmedabad,3.2,397,Seller Fulfilled,2020-10-08
SELL02809,Keer-Bora,Hyderabad,4.4,252,Platform Fulfilled,2022-06-22
SELL02810,Prabhu-Kant,Mumbai,4.7,46,Platform Fulfilled,2023-09-03
SELL02811,Kapoor-Pau,Chennai,4.5,484,Seller Fulfilled,2021-07-02
SELL02812,Singh-Murty,Mumbai,4.4,77,Seller Fulfilled,2021-09-01
SELL02813,Hayer-Ghose,Pune,3.8,274,Platform Fulfilled,2023-06-10
SELL02814,Mani-Mody,Delhi,3.9,409,Seller Fulfilled,2019-12-17
SELL02815,Bajwa Ltd,Ahmedabad,4.0,140,Seller Fulfilled,2023-04-15
SELL02816,"Basak, Parekh and Ramaswamy",Ahmedabad,2.6,433,Platform Fulfilled,2022-01-22
SELL02817,"Basak, Subramaniam and Andra",Bangalore,3.3,49,Platform Fulfilled,2021-08-03
SELL02818,"Gopal, Sandal and Thaker",Ahmedabad,3.6,33,Seller Fulfilled,2022-09-02
SELL02819,"Ahluwalia, Choudhry and Seth",Bangalore,4.0,367,Seller Fulfilled,2020-08-15
SELL02820,"Lata, Prashad and Mann",Hyderabad,4.7,380,Seller Fulfilled,2019-06-02
SELL02821,"Bhargava, Batta and Mitter",Pune,2.4,171,Seller Fulfilled,2019-09-16
SELL02822,Boase-Dey,Hyderabad,3.0,273,Seller Fulfilled,2020-07-01
SELL02823,Modi-Kalla,Delhi,4.7,78,Platform Fulfilled,2023-06-10
SELL02824,Raju-Badal,Pune,5.0,338,Platform Fulfilled,2021-06-11
SELL02825,Kothari PLC,Kolkata,3.6,302,Seller Fulfilled,2019-08-12
SELL02826,Pau Ltd,Bangalore,4.5,46,Seller Fulfilled,2020-02-09
SELL02827,"Chander, Bhattacharyya and Vohra",Chennai,3.9,71,Platform Fulfilled,2020-09-09
SELL02828,Gopal-D’Alia,Hyderabad,4.3,26,Seller Fulfilled,2020-06-25
SELL02829,Nayar-Vig,Surat,3.9,211,Seller Fulfilled,2019-01-30
SELL02830,"Chander, Modi and Hans",Delhi,5.0,325,Platform Fulfilled,2023-11-15
SELL02831,"Munshi, Mallick and Walla",Ahmedabad,4.5,389,Seller Fulfilled,2020-11-04
SELL02832,"Seshadri, Venkatesh and Biswas",Bangalore,4.7,396,Platform Fulfilled,2020-05-23
SELL02833,Modi-Dhaliwal,Chennai,3.4,431,Platform Fulfilled,2019-12-13
SELL02834,Dasgupta-Sarkar,Ahmedabad,4.0,58,Platform Fulfilled,2022-01-10
SELL02835,Koshy-Sinha,Pune,3.4,212,Seller Fulfilled,2020-06-04
SELL02836,Hegde-Mukhopadhyay,Mumbai,4.7,18,Platform Fulfilled,2019-03-19
SELL02837,Baria-Malhotra,Hyderabad,4.4,382,Seller Fulfilled,2019-11-09
SELL02838,Chandra-Bawa,Hyderabad,4.2,274,Platform Fulfilled,2023-04-27
SELL02839,"Pathak, Pandya and Garde",Mumbai,3.0,414,Platform Fulfilled,2023-03-21
SELL02840,Doshi-Chaudhari,Hyderabad,3.5,315,Seller Fulfilled,2021-08-18
SELL02841,Lad-Om,Ahmedabad,2.9,216,Platform Fulfilled,2021-01-02
SELL02842,"Mistry, Dara and Joshi",Mumbai,3.5,210,Seller Fulfilled,2023-02-16
SELL02843,Rajan LLC,Ahmedabad,3.7,361,Seller Fulfilled,2020-01-01
SELL02844,Lal-Verma,Delhi,3.4,235,Seller Fulfilled,2022-09-19
SELL02845,Gupta and Sons,Pune,2.9,113,Seller Fulfilled,2020-10-07
SELL02846,Chaudhari-Bali,Kolkata,4.2,255,Platform Fulfilled,2021-07-31
SELL02847,Karan Group,Hyderabad,4.3,186,Seller Fulfilled,2021-09-26
SELL02848,Kapadia Group,Mumbai,4.2,382,Seller Fulfilled,2020-02-10
SELL02849,Shenoy PLC,Surat,3.7,34,Platform Fulfilled,2020-05-15
SELL02850,Pal-Dhar,Kolkata,2.9,47,Platform Fulfilled,2019-08-10
SELL02851,Anand Group,Mumbai,3.6,192,Seller Fulfilled,2022-03-24
SELL02852,Maharaj Group,Ahmedabad,4.5,35,Platform Fulfilled,2019-08-11
SELL02853,Chada and Sons,Pune,4.1,187,Seller Fulfilled,2023-04-02
SELL02854,Bera Group,Chennai,4.4,459,Platform Fulfilled,2019-09-30
SELL02855,"Balakrishnan, Sridhar and Batta",Mumbai,4.4,52,Seller Fulfilled,2019-03-05
SELL02856,Bal LLC,Ahmedabad,3.7,264,Seller Fulfilled,2022-10-28
SELL02857,Bail-Ghosh,Surat,3.9,155,Platform Fulfilled,2019-11-20
SELL02858,Goyal Inc,Mumbai,3.7,100,Seller Fulfilled,2021-05-07
SELL02859,Choudhry-Shenoy,Bangalore,4.4,72,Platform Fulfilled,2020-01-21
SELL02860,Lad Group,Kolkata,3.5,347,Seller Fulfilled,2021-06-16
SELL02861,"Bava, Sawhney and Dubey",Bangalore,2.4,485,Seller Fulfilled,2020-08-20
SELL02862,Agrawal-Goyal,Hyderabad,3.6,68,Seller Fulfilled,2021-12-26
SELL02863,"Bhagat, Sha and Prashad",Hyderabad,3.7,455,Seller Fulfilled,2021-01-01
SELL02864,"Salvi, Saraf and Batra",Mumbai,5.0,101,Platform Fulfilled,2021-09-15
SELL02865,Narain and Sons,Surat,5.0,83,Seller Fulfilled,2021-03-02
SELL02866,"Setty, Amble and Basak",Kolkata,3.8,381,Seller Fulfilled,2022-12-10
SELL02867,"Tella, Sood and Datta",Bangalore,5.0,320,Platform Fulfilled,2023-03-27
SELL02868,"Yohannan, Gopal and Thakur",Ahmedabad,2.7,359,Seller Fulfilled,2023-04-19
SELL02869,Chawla-Padmanabhan,Delhi,3.2,177,Platform Fulfilled,2020-01-03
SELL02870,Krishna Ltd,Hyderabad,1.8,479,Platform Fulfilled,2020-09-16
SELL02871,Guha-Kaur,Mumbai,4.4,365,Seller Fulfilled,2022-06-04
SELL02872,More-Bandi,Kolkata,4.4,148,Platform Fulfilled,2019-06-22
SELL02873,Ganesh-Gill,Ahmedabad,3.0,261,Seller Fulfilled,2019-11-30
SELL02874,Dhar-Nagar,Surat,4.3,310,Platform Fulfilled,2020-06-28
SELL02875,"Walla, Merchant and Pandit",Hyderabad,4.1,272,Platform Fulfilled,2023-02-27
SELL02876,Uppal LLC,Mumbai,4.0,150,Platform Fulfilled,2021-10-10
SELL02877,Balakrishnan-Batta,Surat,3.7,173,Seller Fulfilled,2019-05-03
SELL02878,"Gala, Chandran and Shanker",Kolkata,4.2,297,Seller Fulfilled,2020-08-26
SELL02879,Kala-Tata,Mumbai,4.7,310,Seller Fulfilled,2023-08-05
SELL02880,"Arya, Dugal and Chaudhry",Mumbai,3.7,251,Platform Fulfilled,2021-03-15
SELL02881,Warrior and Sons,Hyderabad,4.4,217,Platform Fulfilled,2022-06-06
SELL02882,Cheema LLC,Ahmedabad,3.4,411,Seller Fulfilled,2019-03-17
SELL02883,Sane-Gera,Delhi,3.6,129,Seller Fulfilled,2020-05-09
SELL02884,Varkey-Kuruvilla,Delhi,4.5,103,Seller Fulfilled,2023-11-01
SELL02885,"Sem, Varkey and Dass",Pune,3.4,188,Seller Fulfilled,2020-08-16
SELL02886,Doctor Inc,Pune,2.3,114,Platform Fulfilled,2020-08-07
SELL02887,Dhawan-Kamdar,Bangalore,5.0,336,Platform Fulfilled,2023-01-25
SELL02888,Wagle PLC,Surat,4.0,110,Seller Fulfilled,2020-01-08
SELL02889,Pathak-Ramachandran,Kolkata,3.5,455,Seller Fulfilled,2023-10-11
SELL02890,"Rao, Amble and Sundaram",Bangalore,3.7,72,Seller Fulfilled,2019-12-21
SELL02891,Khatri-Desai,Chennai,4.0,362,Platform Fulfilled,2020-01-10
SELL02892,"Pradhan, Korpal and Zacharia",Kolkata,4.0,7,Seller Fulfilled,2020-06-11
SELL02893,"Mukhopadhyay, Talwar and Dyal",Pune,3.9,320,Platform Fulfilled,2019-02-25
SELL02894,Saran-Balakrishnan,Hyderabad,3.8,321,Seller Fulfilled,2022-09-07
SELL02895,Chauhan-Kade,Ahmedabad,3.3,442,Seller Fulfilled,2020-09-16
SELL02896,Palla-Magar,Delhi,3.4,146,Seller Fulfilled,2019-08-21
SELL02897,Mandal-Chandran,Kolkata,3.4,326,Seller Fulfilled,2020-09-30
SELL02898,Jhaveri-Balay,Ahmedabad,3.3,477,Seller Fulfilled,2021-08-10
SELL02899,"Salvi, Gokhale and Mitter",Bangalore,3.4,218,Seller Fulfilled,2023-11-20
SELL02900,Aggarwal PLC,Hyderabad,5.0,481,Platform Fulfilled,2020-06-24
SELL02901,Warrior-Comar,Pune,4.4,69,Platform Fulfilled,2022-04-30
SELL02902,Khosla LLC,Pune,5.0,364,Seller Fulfilled,2021-08-17
SELL02903,"Balan, Buch and Maharaj",Ahmedabad,3.8,475,Platform Fulfilled,2021-02-06
SELL02904,Swamy-Srivastava,Kolkata,4.7,429,Seller Fulfilled,2020-11-27
SELL02905,Chad-Nath,Surat,2.7,357,Seller Fulfilled,2022-03-02
SELL02906,Seshadri PLC,Pune,5.0,301,Seller Fulfilled,2020-01-23
SELL02907,"Sur, Bera and Vasa",Delhi,3.3,233,Platform Fulfilled,2022-12-03
SELL02908,Walla-Sha,Pune,3.3,27,Seller Fulfilled,2020-02-06
SELL02909,Hans Group,Pune,5.0,129,Seller Fulfilled,2020-08-20
SELL02910,"Chaudry, Ahuja and Varma",Ahmedabad,3.8,80,Platform Fulfilled,2021-12-08
SELL02911,"Buch, Saraf and Agrawal",Kolkata,2.8,51,Platform Fulfilled,2021-12-08
SELL02912,"Kumar, Gulati and Madan",Chennai,5.0,375,Platform Fulfilled,2020-09-14
SELL02913,"Jain, Bahri and Baral",Mumbai,3.2,35,Seller Fulfilled,2023-06-30
SELL02914,"Wadhwa, Issac and Gandhi",Pune,3.6,107,Seller Fulfilled,2019-12-22
SELL02915,Sarna-Varkey,Surat,4.0,286,Platform Fulfilled,2023-09-09
SELL02916,Balay Group,Chennai,4.1,408,Seller Fulfilled,2019-11-05
SELL02917,Yadav Inc,Mumbai,4.0,17,Platform Fulfilled,2021-03-28
SELL02918,"Gandhi, Viswanathan and Randhawa",Pune,2.2,132,Platform Fulfilled,2023-02-06
SELL02919,Nagar Group,Kolkata,2.9,418,Seller Fulfilled,2022-09-06
SELL02920,Date LLC,Pune,4.2,384,Seller Fulfilled,2019-07-05
SELL02921,"Jaggi, Bakshi and Sen",Pune,2.9,167,Platform Fulfilled,2021-05-03
SELL02922,"Dhingra, D’Alia and Boase",Kolkata,2.9,101,Seller Fulfilled,2020-01-12
SELL02923,Mistry Group,Surat,3.7,105,Seller Fulfilled,2020-03-14
SELL02924,Kala-Comar,Hyderabad,5.0,179,Seller Fulfilled,2020-06-18
SELL02925,Upadhyay PLC,Kolkata,3.8,193,Platform Fulfilled,2020-05-23
SELL02926,Kumar and Sons,Bangalore,4.3,79,Platform Fulfilled,2022-10-05
SELL02927,Bali-Vyas,Bangalore,5.0,228,Platform Fulfilled,2020-06-30
SELL02928,"Nath, Bala and Rau",Ahmedabad,4.6,229,Platform Fulfilled,2021-05-01
SELL02929,"Sachdev, Bobal and Mandal",Delhi,3.3,483,Platform Fulfilled,2020-12-26
SELL02930,Swamy-Narang,Kolkata,4.1,296,Seller Fulfilled,2022-11-20
SELL02931,Seth-Jayaraman,Surat,5.0,341,Platform Fulfilled,2019-06-08
SELL02932,"Char, Agrawal and Sekhon",Hyderabad,3.7,91,Seller Fulfilled,2023-07-24
SELL02933,Talwar-Kale,Delhi,3.6,18,Seller Fulfilled,2023-12-02
SELL02934,"Chandra, Kalla and Dubey",Surat,3.8,439,Platform Fulfilled,2020-05-15
SELL02935,"Sama, Nagi and Palan",Surat,3.8,368,Seller Fulfilled,2020-12-15
SELL02936,Handa and Sons,Chennai,4.0,385,Seller Fulfilled,2021-12-17
SELL02937,Mittal-Shanker,Surat,4.3,414,Platform Fulfilled,2022-02-27
SELL02938,Datta Group,Chennai,3.7,423,Seller Fulfilled,2021-09-15
SELL02939,Sathe-Nigam,Hyderabad,4.9,442,Platform Fulfilled,2019-09-16
SELL02940,"Ghosh, Thaker and Srivastava",Kolkata,3.7,461,Seller Fulfilled,2020-10-02
SELL02941,"Sekhon, Kuruvilla and Bhavsar",Ahmedabad,3.9,326,Platform Fulfilled,2021-04-11
SELL02942,Balay-Dugar,Mumbai,3.6,467,Platform Fulfilled,2021-09-06
SELL02943,Bumb Group,Surat,1.9,356,Seller Fulfilled,2020-12-23
SELL02944,Dugal-Dubey,Ahmedabad,4.5,463,Seller Fulfilled,2023-05-20
SELL02945,Arora-Nigam,Kolkata,3.1,453,Platform Fulfilled,2021-09-25
SELL02946,"Kuruvilla, Ratti and Chadha",Chennai,3.7,318,Seller Fulfilled,2021-10-16
SELL02947,Sura-Natt,Pune,2.8,205,Seller Fulfilled,2022-01-16
SELL02948,Kashyap-Padmanabhan,Mumbai,3.8,131,Platform Fulfilled,2021-10-04
SELL02949,Muni PLC,Ahmedabad,4.1,35,Seller Fulfilled,2022-05-02
SELL02950,"Sagar, Devi and Nagy",Delhi,3.4,341,Platform Fulfilled,2019-09-12
SELL02951,"Dani, Batta and Joshi",Ahmedabad,3.6,462,Seller Fulfilled,2020-07-08
SELL02952,Sinha PLC,Hyderabad,4.2,480,Platform Fulfilled,2021-06-17
SELL02953,"Sawhney, Rau and Parikh",Bangalore,3.4,127,Platform Fulfilled,2023-11-15
SELL02954,Hayer-Parmer,Delhi,4.1,492,Seller Fulfilled,2020-02-14
SELL02955,Kalita-Narula,Ahmedabad,3.6,227,Seller Fulfilled,2022-10-07
SELL02956,"Sane, Mutti and Mody",Chennai,4.2,392,Seller Fulfilled,2019-07-25
SELL02957,Sood PLC,Kolkata,3.0,413,Platform Fulfilled,2019-07-11
SELL02958,Sridhar and Sons,Hyderabad,3.2,260,Seller Fulfilled,2021-08-27
SELL02959,Kapur-Dada,Ahmedabad,5.0,147,Platform Fulfilled,2021-11-01
SELL02960,Bhandari Inc,Ahmedabad,3.7,326,Seller Fulfilled,2019-10-21
SELL02961,Pai PLC,Mumbai,2.9,239,Seller Fulfilled,2023-04-10
SELL02962,Toor Inc,Bangalore,2.7,65,Platform Fulfilled,2021-04-02
SELL02963,Kunda-Atwal,Hyderabad,4.2,499,Platform Fulfilled,2020-06-27
SELL02964,Kulkarni Ltd,Surat,3.7,11,Seller Fulfilled,2021-03-05
SELL02965,Ray Inc,Surat,4.0,119,Platform Fulfilled,2023-03-07
SELL02966,Balan LLC,Kolkata,3.8,395,Platform Fulfilled,2023-09-02
SELL02967,Chand LLC,Chennai,3.2,312,Platform Fulfilled,2023-05-05
SELL02968,"Kala, Mann and Gade",Bangalore,4.6,278,Seller Fulfilled,2020-03-30
SELL02969,"Konda, Sachdeva and Lad",Kolkata,3.8,236,Seller Fulfilled,2020-05-18
SELL02970,Vaidya PLC,Ahmedabad,4.8,340,Seller Fulfilled,2021-06-28
SELL02971,Kohli PLC,Chennai,5.0,347,Platform Fulfilled,2021-06-27
SELL02972,Barad-De,Pune,5.0,188,Seller Fulfilled,2020-02-16
SELL02973,"Samra, Dalal and Bhat",Mumbai,5.0,312,Platform Fulfilled,2019-07-25
SELL02974,"Goyal, Khalsa and Nadig",Surat,3.8,389,Seller Fulfilled,2021-06-15
SELL02975,Ghosh LLC,Kolkata,3.2,359,Platform Fulfilled,2022-04-30
SELL02976,Sane-Hegde,Chennai,4.9,120,Seller Fulfilled,2021-08-23
SELL02977,Prabhakar LLC,Delhi,5.0,252,Seller Fulfilled,2022-11-25
